"stat_name","beta","sd"
"goals_p90",-0.0102650574991185,0.733274077370327
"shots_p90",0,6.42978892465939
"shots_on_target_p90",0,2.28310579908
"shots_ibox_p90",0.0341975997201368,3.36126776667005
"shots_obox_p90",0.0063365909558584,2.26140730198339
"big_chance_scored_p90",0.0331096327063132,0.441642604093847
"big_chance_missed_p90",0.0452617673176929,0.602963566495142
"assists_p90",0.0111121231571058,0.503204470992788
"big_chance_created_p90",0.0395379085858496,0.753958633515333
"total_att_assist_p90",0,4.74539167571913
"key_passes_p90",0,8.60968955375287
"through_balls_p90",-0.00719967438635853,0.614328867841678
"passes_p90",0,214.238045162703
"passes_accurate_p90",0,172.961970274154
"final_third_passes_p90",0,60.3070019318896
"long_balls_p90",-0.027445438846279,30.1939246393287
"crosses_p90",0,9.24611164412189
"forward_pass_p90",0,76.6401752104339
"tackles_p90",-2.74639517433123e-05,8.43222538523983
"tackles_won_p90",-0.0239196890155299,5.75922106349875
"interceptions_p90",-0.00421833880134962,6.14844253111254
"interceptions_won_p90",-0.00118651571632748,6.14810232989375
"clearances_p90",-0.0283402001748813,10.2821062689884
"clearances_effective_p90",-1.209869375593e-05,9.97232845183358
"blocks_p90",-0.00471409982168719,1.53412279070923
"blocked_passes_p90",0,7.10550788781616
"duel_won_p90",0,26.1235518101555
"duel_lost_p90",0,25.8778162451532
"aerial_won_p90",0,8.06055338235424
"aerial_lost_p90",0,7.95651068526337
"touches_p90",0,307.999530000046
"touches_opp_box_p90",0.0159401873631881,10.2431182174102
"poss_won_def3rd_p90",-0.0365359504856396,11.6967661522466
"poss_won_mid3rd_p90",-0.00425571052006935,11.5000840422275
"poss_won_att3rd_p90",-0.0202942730685664,1.93055222599856
"ball_recovery_p90",0,28.6716190547327
"dispossessed_p90",0,4.86257362874069
"turnover_p90",0,7.54706399584269
"times_tackled_p90",0,6.56659770365514
"corners_taken_p90",0,2.6371088203209
"corners_won_p90",0,2.52692698857645
"pen_area_entries_p90",0,14.2207928423609
"final_third_entries_p90",-0.00607577341959511,28.5444792586625
"fouls_p90",0,6.40329431740391
"was_fouled_p90",-0.0130269764701607,6.14147085246598
"fwd_zone_pass_p90",0,125.388439698609
"open_play_pass_p90",0,201.835691143681
"error_lead_to_shot_p90",0.00383671485629295,0.125879447670257
"error_lead_to_goal_p90",-0.00258067460070924,0.0800792550951891
"att_fastbreak_p90",0.00587834493223299,0.259319699279147
"shot_fastbreak_p90",0,0.280398909508637
"att_openplay_p90",0,4.66313011963097
"att_setpiece_p90",0.00741191978357812,0.429796343787839
"att_headed_p90",-0.00935958996974472,1.10632460225179
"att_one_on_one_p90",0,0.119317297086554
"crosses_open_play_p90",0,7.22041574592499
"penalty_won_p90",0,0.0794139201104926
"penalty_conceded_p90",-0.0127314440430674,0.0924781992484721
"offtarget_att_assist_p90",0,1.97015248548221
"last_man_tackle_p90",-0.00191770512242044,0.0525937136820905
"six_yard_block_p90",0,0.16166860814433
"clearance_off_line_p90",-0.000312119734694343,0.0587756000582945
"unsuccessful_touch_p90",0,7.54706399584269
"overrun_p90",0,1.02050236387268
"flick_on_p90",0,3.10210110635273
"xg_per90",0.00257819592661011,0.713194499942153
"npxg_per90",0,0.641619743266036
"xa_per90_xmetrics",-0.00930657959953288,0.385141403708225
"xpass_overperformance_per90_xmetrics",-0.0050768925937742,4.74916419350883
"npg_minus_npxg_per90",0,0.0397261547362239
"placement_added_per90",0,0.0504195221488672
"aerial_woe_per90",0.00160177870010982,0.648080291075951
"aerial_poss_woe_per90",0.00416990217216203,0.316379518400774
"takeon_woe_per90",0,0.566655810055742
"tackle_poss_woe_per90",0,0.651119282003492
"containment_woe_per90",9.72196738909734e-05,0.448432811426254
